ordinal,uid,model,gsim,weight
124,b1~b12_b24_b34_b41_@_b71,2015_H_modelcollapsed_faults.xml,BooreEtAl2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abrahamso,0.00195312
125,b1~b12_b24_b34_b42_@_b71,2015_H_modelcollapsed_faults.xml,BooreEtAl2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abraham,0.00195312
126,b1~b12_b24_b34_b43_@_b71,2015_H_modelcollapsed_faults.xml,BooreEtAl2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() GarciaEtAl2005SSlab() AbrahamsonEtA,0.00195312
127,b1~b12_b24_b34_b44_@_b71,2015_H_modelcollapsed_faults.xml,BooreEtAl2014() GhofraniAtkinson2014Cascadia() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia() Ab,0.00195312
128,b1~b13_b21_b31_b41_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() Ab,0.00195312
129,b1~b13_b21_b31_b42_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia() ,0.00195312
130,b1~b13_b21_b31_b43_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Abraha,0.00195312
131,b1~b13_b21_b31_b44_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCascad,0.00195312
132,b1~b13_b21_b32_b41_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Abraham,0.00195312
133,b1~b13_b21_b32_b42_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Abrah,0.00195312
134,b1~b13_b21_b32_b43_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() GarciaEtAl2005SSlab() AbrahamsonE,0.00195312
135,b1~b13_b21_b32_b44_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia() ,0.00195312
136,b1~b13_b21_b33_b41_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab(),0.00195312
137,b1~b13_b21_b33_b42_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascadia,0.00195312
138,b1~b13_b21_b33_b43_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() GarciaEtAl2005SSlab() Abr,0.00195312
139,b1~b13_b21_b33_b44_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() CampbellBozorgnia2014() AtkinsonBoore2003SSlabCas,0.00195312
140,b1~b13_b21_b34_b41_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abrah,0.00195312
141,b1~b13_b21_b34_b42_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() Abr,0.00195312
142,b1~b13_b21_b34_b43_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() GarciaEtAl2005SSlab() Abrahamso,0.00195312
143,b1~b13_b21_b34_b44_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() AbrahamsonEtAl2015SInter() ChiouYoungs2014() AtkinsonBoore2003SSlabCascadia(,0.00195312
144,b1~b13_b22_b31_b41_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AbrahamsonEtAl2015SSlab() ,0.00195312
145,b1~b13_b22_b31_b42_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() ZhaoEtAl2006SSlabCascadia(,0.00195312
146,b1~b13_b22_b31_b43_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() GarciaEtAl2005SSlab() Abra,0.00195312
147,b1~b13_b22_b31_b44_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() AbrahamsonEtAl2014() AtkinsonBoore2003SSlabCasc,0.00195312
148,b1~b13_b22_b32_b41_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AbrahamsonEtAl2015SSlab() Abrah,0.00195312
149,b1~b13_b22_b32_b42_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() ZhaoEtAl2006SSlabCascadia() Abr,0.00195312
150,b1~b13_b22_b32_b43_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() GarciaEtAl2005SSlab() Abrahamso,0.00195312
151,b1~b13_b22_b32_b44_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() BooreEtAl2014() AtkinsonBoore2003SSlabCascadia(,0.00195312
152,b1~b13_b22_b33_b41_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AbrahamsonEtAl2015SSlab,0.00195312
153,b1~b13_b22_b33_b42_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() ZhaoEtAl2006SSlabCascad,0.00195312
154,b1~b13_b22_b33_b43_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() GarciaEtAl2005SSlab() A,0.00195312
155,b1~b13_b22_b33_b44_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() CampbellBozorgnia2014() AtkinsonBoore2003SSlabC,0.00195312
156,b1~b13_b22_b34_b41_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() AbrahamsonEtAl2015SSlab() Abr,0.00195312
157,b1~b13_b22_b34_b42_@_b71,2015_H_modelcollapsed_faults.xml,CampbellBozorgnia2014() ZhaoEtAl2006SInterCascadia() ChiouYoungs2014() ZhaoEtAl2006SSlabCascadia() A,0.00195312
