# mean, investigation_time=50.0
lon,lat,PGA-0.001,PGA-0.00123697383288,PGA-0.00153010426322,PGA-0.00189269893518,PGA-0.00234121905633,PGA-0.00289602670972,PGA-0.00358230925923,PGA-0.00443122281494,PGA-0.00548130666973,PGA-0.00678023292043,PGA-0.00838697070339,PGA-0.0103744632972,PGA-0.0128329396288,PGA-0.0158740105197,PGA-0.0196357356357,PGA-0.0242888911706,PGA-0.0300447228076,PGA-0.0371645359291,PGA-0.0459715584553,PGA-0.0568656148658,PGA-0.0703412775794,PGA-0.0870103197369,PGA-0.107629488705,PGA-0.133134861174,PGA-0.164684339516,PGA-0.203710218666,PGA-0.251984209979,PGA-0.311697874042,PGA-0.385562113954,PGA-0.476930245909,PGA-0.589950234297,PGA-0.729753002526,PGA-0.902685368588,PGA-1.11659818026,PGA-1.38120273082,PGA-1.70851163593,PGA-2.11338418681,PGA-2.6142009379,PGA-3.23369815406,PGA-4.0,SA(2.0)-0.001,SA(2.0)-0.00123697383288,SA(2.0)-0.00153010426322,SA(2.0)-0.00189269893518,SA(2.0)-0.00234121905633,SA(2.0)-0.00289602670972,SA(2.0)-0.00358230925923,SA(2.0)-0.00443122281494,SA(2.0)-0.00548130666973,SA(2.0)-0.00678023292043,SA(2.0)-0.00838697070339,SA(2.0)-0.0103744632972,SA(2.0)-0.0128329396288,SA(2.0)-0.0158740105197,SA(2.0)-0.0196357356357,SA(2.0)-0.0242888911706,SA(2.0)-0.0300447228076,SA(2.0)-0.0371645359291,SA(2.0)-0.0459715584553,SA(2.0)-0.0568656148658,SA(2.0)-0.0703412775794,SA(2.0)-0.0870103197369,SA(2.0)-0.107629488705,SA(2.0)-0.133134861174,SA(2.0)-0.164684339516,SA(2.0)-0.203710218666,SA(2.0)-0.251984209979,SA(2.0)-0.311697874042,SA(2.0)-0.385562113954,SA(2.0)-0.476930245909,SA(2.0)-0.589950234297,SA(2.0)-0.729753002526,SA(2.0)-0.902685368588,SA(2.0)-1.11659818026,SA(2.0)-1.38120273082,SA(2.0)-1.70851163593,SA(2.0)-2.11338418681,SA(2.0)-2.6142009379,SA(2.0)-3.23369815406,SA(2.0)-4.0
-79.80000,43.32000,9.391145E-01,9.132858E-01,8.799693E-01,8.389840E-01,7.907860E-01,7.364013E-01,6.772596E-01,6.150123E-01,5.513875E-01,4.880843E-01,4.266790E-01,3.685378E-01,3.147391E-01,2.660237E-01,2.227789E-01,1.850611E-01,1.526516E-01,1.251344E-01,1.019815E-01,8.262933E-02,6.653605E-02,5.321420E-02,4.224212E-02,3.326030E-02,2.596049E-02,2.007455E-02,1.536685E-02,1.163105E-02,8.689228E-03,6.391248E-03,4.613294E-03,3.255212E-03,2.236462E-03,1.490959E-03,9.622299E-04,6.005395E-04,3.624191E-04,2.115335E-04,1.193876E-04,6.507926E-05,6.972789E-01,6.439123E-01,5.881970E-01,5.311909E-01,4.739662E-01,4.175662E-01,3.629699E-01,3.110610E-01,2.626013E-01,2.182088E-01,1.783394E-01,1.432718E-01,1.130972E-01,8.771754E-02,6.685966E-02,5.010699E-02,3.694647E-02,2.682205E-02,1.918425E-02,1.352713E-02,9.409551E-03,6.462460E-03,4.386840E-03,2.946788E-03,1.960890E-03,1.293307E-03,8.451349E-04,5.463079E-04,3.483457E-04,2.182577E-04,1.337622E-04,7.979367E-05,4.610165E-05,2.567310E-05,1.371693E-05,7.001102E-06,3.399464E-06,1.564034E-06,6.791167E-07,2.771777E-07
-79.78000,47.07000,9.599352E-01,9.446086E-01,9.241331E-01,8.976536E-01,8.645917E-01,8.247956E-01,7.786180E-01,7.268804E-01,6.707332E-01,6.114714E-01,5.503929E-01,4.887455E-01,4.277441E-01,3.685956E-01,3.124744E-01,2.604427E-01,2.133494E-01,1.717495E-01,1.358732E-01,1.056443E-01,8.073837E-02,6.065704E-02,4.480254E-02,3.254079E-02,2.324888E-02,1.634749E-02,1.132112E-02,7.728635E-03,5.206042E-03,3.463282E-03,2.276773E-03,1.479452E-03,9.499593E-04,6.022435E-04,3.764676E-04,2.316346E-04,1.399743E-04,8.285604E-05,4.789618E-05,2.694313E-05,7.310256E-01,6.794513E-01,6.247071E-01,5.678877E-01,5.101461E-01,4.526282E-01,3.964213E-01,3.425145E-01,2.917686E-01,2.448915E-01,2.024177E-01,1.646923E-01,1.318619E-01,1.038786E-01,8.051795E-02,6.141263E-02,4.609723E-02,3.405581E-02,2.476504E-02,1.772744E-02,1.249281E-02,8.669234E-03,5.926314E-03,3.993315E-03,2.654363E-03,1.741932E-03,1.129502E-03,7.240554E-04,4.589419E-04,2.875226E-04,1.778418E-04,1.083934E-04,6.491471E-05,3.805483E-05,2.173567E-05,1.203040E-05,6.414263E-06,3.273897E-06,1.589662E-06,7.297839E-07
-79.77000,43.68000,9.483742E-01,9.250633E-01,8.939853E-01,8.545037E-01,8.066954E-01,7.514066E-01,6.901346E-01,6.247937E-01,5.574549E-01,4.901354E-01,4.246556E-01,3.625541E-01,3.050374E-01,2.529534E-01,2.067875E-01,1.666870E-01,1.325098E-01,1.038935E-01,8.032962E-02,6.123281E-02,4.599664E-02,3.403204E-02,2.479017E-02,1.777380E-02,1.254215E-02,8.712589E-03,5.960653E-03,4.018451E-03,2.671136E-03,1.751477E-03,1.133064E-03,7.229706E-04,4.546094E-04,2.813248E-04,1.710167E-04,1.019078E-04,5.938923E-05,3.376525E-05,1.867909E-05,1.002586E-05,7.030110E-01,6.488132E-01,5.920713E-01,5.339170E-01,4.754992E-01,4.179318E-01,3.622510E-01,3.093818E-01,2.601112E-01,2.150691E-01,1.747133E-01,1.393179E-01,1.089648E-01,8.354469E-02,6.277002E-02,4.620715E-02,3.332281E-02,2.353822E-02,1.628001E-02,1.101919E-02,7.294244E-03,4.719786E-03,2.984938E-03,1.846295E-03,1.118743E-03,6.658828E-04,3.907103E-04,2.268742E-04,1.307999E-04,7.499220E-05,4.271990E-05,2.409393E-05,1.337699E-05,7.260024E-06,3.823335E-06,1.939926E-06,9.421611E-07,4.353963E-07,1.904140E-07,7.841175E-08
-79.68000,43.45000,9.445474E-01,9.201465E-01,8.881209E-01,8.480815E-01,8.003386E-01,7.458918E-01,6.862759E-01,6.233304E-01,5.589771E-01,4.950459E-01,4.331549E-01,3.746348E-01,3.204868E-01,2.713687E-01,2.276077E-01,1.892368E-01,1.560538E-01,1.276914E-01,1.036880E-01,8.354772E-02,6.678297E-02,5.293844E-02,4.160029E-02,3.239626E-02,2.499237E-02,1.909047E-02,1.442744E-02,1.077538E-02,7.940953E-03,5.762975E-03,4.108645E-03,2.869468E-03,1.957245E-03,1.300142E-03,8.391258E-04,5.253439E-04,3.186926E-04,1.871648E-04,1.062911E-04,5.826426E-05,7.039469E-01,6.507515E-01,5.950487E-01,5.379021E-01,4.803998E-01,4.236077E-01,3.685302E-01,3.160772E-01,2.670353E-01,2.220452E-01,1.815833E-01,1.459466E-01,1.152416E-01,8.938295E-02,6.810646E-02,5.100054E-02,3.755283E-02,2.720415E-02,1.939881E-02,1.362278E-02,9.426119E-03,6.431106E-03,4.330783E-03,2.882316E-03,1.898497E-03,1.238887E-03,8.011657E-04,5.129554E-04,3.244212E-04,2.019621E-04,1.232001E-04,7.327332E-05,4.226774E-05,2.352725E-05,1.257486E-05,6.423884E-06,3.122914E-06,1.438713E-06,6.255551E-07,2.556631E-07
-79.67000,44.40000,9.625023E-01,9.446129E-01,9.194008E-01,8.853479E-01,8.414137E-01,7.873558E-01,7.239249E-01,6.528639E-01,5.767142E-01,4.984930E-01,4.213228E-01,3.480781E-01,2.810919E-01,2.219599E-01,1.714753E-01,1.296934E-01,9.609544E-02,6.979079E-02,4.970755E-02,3.473897E-02,2.384008E-02,1.608261E-02,1.068030E-02,6.994404E-03,4.526035E-03,2.899914E-03,1.843475E-03,1.164917E-03,7.329128E-04,4.595992E-04,2.873313E-04,1.789249E-04,1.107401E-04,6.790638E-05,4.110539E-05,2.447265E-05,1.428152E-05,8.142923E-06,4.521550E-06,2.436503E-06,7.123297E-01,6.576769E-01,6.003772E-01,5.416006E-01,4.825144E-01,4.242357E-01,3.677967E-01,3.141207E-01,2.640025E-01,2.180919E-01,1.768773E-01,1.406699E-01,1.095896E-01,8.355954E-02,6.231474E-02,4.543001E-02,3.236565E-02,2.252322E-02,1.530076E-02,1.013732E-02,6.541660E-03,4.104747E-03,2.499817E-03,1.474834E-03,8.415713E-04,4.639674E-04,2.470866E-04,1.272474E-04,6.355021E-05,3.093271E-05,1.477979E-05,6.991457E-06,3.299731E-06,1.560020E-06,7.373025E-07,3.456121E-07,1.588244E-07,7.067371E-08,3.010905E-08,1.216540E-08
-79.67000,47.50000,9.575469E-01,9.416736E-01,9.206231E-01,8.935208E-01,8.597117E-01,8.188928E-01,7.712007E-01,7.172262E-01,6.579652E-01,5.947406E-01,5.291334E-01,4.629210E-01,3.979867E-01,3.361633E-01,2.790315E-01,2.277372E-01,1.829010E-01,1.446423E-01,1.126885E-01,8.651388E-02,6.546133E-02,4.882872E-02,3.592099E-02,2.608081E-02,1.870811E-02,1.327333E-02,9.325339E-03,6.493460E-03,4.483498E-03,3.069245E-03,2.081446E-03,1.396240E-03,9.244992E-04,6.027499E-04,3.859569E-04,2.421208E-04,1.484546E-04,8.876128E-05,5.162712E-05,2.913256E-05,7.229927E-01,6.706440E-01,6.153328E-01,5.581598E-01,5.002626E-01,4.427606E-01,3.867137E-01,3.330877E-01,2.827255E-01,2.363218E-01,1.944000E-01,1.572940E-01,1.251383E-01,9.786990E-02,7.524608E-02,5.687891E-02,4.228095E-02,3.091519E-02,2.224051E-02,1.574665E-02,1.097661E-02,7.537467E-03,5.102753E-03,3.409278E-03,2.250830E-03,1.470329E-03,9.514275E-04,6.102935E-04,3.880733E-04,2.444071E-04,1.521577E-04,9.335374E-05,5.621513E-05,3.305985E-05,1.888178E-05,1.041122E-05,5.508985E-06,2.781072E-06,1.331976E-06,6.020365E-07
-79.65000,43.58000,9.482452E-01,9.249159E-01,8.938894E-01,8.545974E-01,8.071959E-01,7.526036E-01,6.923670E-01,6.284102E-01,5.627683E-01,4.973758E-01,4.339319E-01,3.738313E-01,3.181337E-01,2.675578E-01,2.224936E-01,1.830338E-01,1.490244E-01,1.201271E-01,9.588462E-02,7.578112E-02,5.928950E-02,4.590373E-02,3.515648E-02,2.662579E-02,1.993559E-02,1.475406E-02,1.079162E-02,7.799389E-03,5.567213E-03,3.921314E-03,2.721258E-03,1.856333E-03,1.241207E-03,8.110070E-04,5.164510E-04,3.198540E-04,1.923648E-04,1.121979E-04,6.337020E-05,3.458966E-05,7.066117E-01,6.531399E-01,5.970750E-01,5.395063E-01,4.815494E-01,4.242961E-01,3.687740E-01,3.159111E-01,2.665075E-01,2.212130E-01,1.805087E-01,1.446927E-01,1.138700E-01,8.795172E-02,6.666876E-02,4.960310E-02,3.623458E-02,2.599498E-02,1.831893E-02,1.268286E-02,8.628208E-03,5.770249E-03,3.796801E-03,2.461599E-03,1.575574E-03,9.977241E-04,6.261905E-04,3.898238E-04,2.405327E-04,1.467376E-04,8.814456E-05,5.186335E-05,2.971668E-05,1.648276E-05,8.799593E-06,4.497598E-06,2.190000E-06,1.011250E-06,4.408795E-07,1.807079E-07
-79.63000,47.45000,9.591268E-01,9.437228E-01,9.232327E-01,8.967757E-01,8.636870E-01,8.236572E-01,7.768242E-01,7.237865E-01,6.655381E-01,6.033666E-01,5.387658E-01,4.733804E-01,4.089482E-01,3.471960E-01,2.896760E-01,2.375924E-01,1.916851E-01,1.522121E-01,1.190224E-01,9.167679E-02,6.956889E-02,5.202023E-02,3.834199E-02,2.787265E-02,2.000128E-02,1.418320E-02,9.949669E-03,6.911623E-03,4.757321E-03,3.244966E-03,2.192310E-03,1.465276E-03,9.671054E-04,6.289012E-04,4.019437E-04,2.518400E-04,1.543060E-04,9.222987E-05,5.364008E-05,3.027076E-05,7.281882E-01,6.761628E-01,6.210480E-01,5.639417E-01,5.059874E-01,4.483174E-01,3.920079E-01,3.380432E-01,2.872854E-01,2.404485E-01,1.980739E-01,1.605121E-01,1.279117E-01,1.002210E-01,7.720607E-02,5.848511E-02,4.357433E-02,3.193813E-02,2.303488E-02,1.635218E-02,1.142964E-02,7.870137E-03,5.342557E-03,3.579020E-03,2.368866E-03,1.551011E-03,1.005674E-03,6.461933E-04,4.114693E-04,2.594235E-04,1.616444E-04,9.924440E-05,5.980138E-05,3.519314E-05,2.011639E-05,1.110293E-05,5.882136E-06,2.973784E-06,1.426694E-06,6.460807E-07
-79.62000,42.90000,9.308171E-01,9.031199E-01,8.683301E-01,8.266144E-01,7.786856E-01,7.256494E-01,6.688044E-01,6.094914E-01,5.490295E-01,4.887011E-01,4.297358E-01,3.732680E-01,3.202757E-01,2.715208E-01,2.275106E-01,1.884897E-01,1.544631E-01,1.252399E-01,1.004896E-01,7.979689E-02,6.270859E-02,4.876710E-02,3.753102E-02,2.858626E-02,2.155204E-02,1.608486E-02,1.188194E-02,8.683365E-03,6.272078E-03,4.471229E-03,3.139595E-03,2.166109E-03,1.464331E-03,9.672311E-04,6.226614E-04,3.898443E-04,2.369732E-04,1.396337E-04,7.961701E-05,4.383159E-05,6.898805E-01,6.361288E-01,5.800993E-01,5.228775E-01,4.655622E-01,4.092169E-01,3.548292E-01,3.032778E-01,2.553073E-01,2.115096E-01,1.723093E-01,1.379512E-01,1.084926E-01,8.380441E-02,6.358755E-02,4.740735E-02,3.474182E-02,2.503482E-02,1.774346E-02,1.237198E-02,8.489935E-03,5.737594E-03,3.823062E-03,2.515594E-03,1.637593E-03,1.056331E-03,6.757401E-04,4.285039E-04,2.688319E-04,1.662999E-04,1.009824E-04,5.988417E-05,3.449494E-05,1.919824E-05,1.027100E-05,5.256747E-06,2.562123E-06,1.184054E-06,5.166464E-07,2.119548E-07
-79.61000,43.68000,9.512965E-01,9.289136E-01,8.988129E-01,8.602757E-01,8.133169E-01,7.587655E-01,6.981500E-01,6.334388E-01,5.667428E-01,5.000763E-01,4.352135E-01,3.736230E-01,3.164443E-01,2.644810E-01,2.182041E-01,1.777721E-01,1.430722E-01,1.137790E-01,8.942239E-02,6.945322E-02,5.329791E-02,4.039779E-02,3.023259E-02,2.233155E-02,1.627717E-02,1.170525E-02,8.303655E-03,5.810062E-03,4.008787E-03,2.726415E-03,1.826568E-03,1.204264E-03,7.803153E-04,4.960948E-04,3.088831E-04,1.879734E-04,1.115768E-04,6.445784E-05,3.615366E-05,1.963353E-05,7.089856E-01,6.552990E-01,5.989535E-01,5.410612E-01,4.827596E-01,4.251599E-01,3.693048E-01,3.161330E-01,2.664520E-01,2.209160E-01,1.800090E-01,1.440306E-01,1.130870E-01,8.708971E-02,6.576852E-02,4.870271E-02,3.536740E-02,2.518787E-02,1.759111E-02,1.204563E-02,8.085622E-03,5.320376E-03,3.433314E-03,2.175342E-03,1.355909E-03,8.336013E-04,5.069324E-04,3.056653E-04,1.829532E-04,1.086171E-04,6.377686E-05,3.686146E-05,2.084624E-05,1.146041E-05,6.085229E-06,3.101733E-06,1.509160E-06,6.972904E-07,3.044554E-07,1.250412E-07
-79.60000,43.78000,9.536662E-01,9.320672E-01,9.027519E-01,8.648664E-01,8.182844E-01,7.637240E-01,7.026604E-01,6.370704E-01,5.691209E-01,5.009125E-01,4.343254E-01,3.709495E-01,3.120535E-01,2.585654E-01,2.110580E-01,1.697558E-01,1.345697E-01,1.051605E-01,8.101538E-02,6.152438E-02,4.604467E-02,3.394731E-02,2.464670E-02,1.761610E-02,1.239386E-02,8.584168E-03,5.855138E-03,3.935041E-03,2.607242E-03,1.703847E-03,1.098420E-03,6.983551E-04,4.375300E-04,2.697691E-04,1.634073E-04,9.703950E-05,5.636649E-05,3.194397E-05,1.761324E-05,9.419208E-06,7.100895E-01,6.561102E-01,5.994402E-01,5.412154E-01,4.825946E-01,4.247052E-01,3.685999E-01,3.152225E-01,2.653813E-01,2.197286E-01,1.787451E-01,1.427269E-01,1.117771E-01,8.580436E-02,6.453588E-02,4.754771E-02,3.431058E-02,2.424415E-02,1.676885E-02,1.134654E-02,7.505392E-03,4.850033E-03,3.060806E-03,1.887075E-03,1.138013E-03,6.728421E-04,3.912993E-04,2.246944E-04,1.278530E-04,7.225287E-05,4.055567E-05,2.255133E-05,1.236084E-05,6.634605E-06,3.461926E-06,1.743514E-06,8.417799E-07,3.872042E-07,1.687178E-07,6.927306E-08
-79.58000,43.55000,9.488090E-01,9.256495E-01,8.948131E-01,8.557327E-01,8.085744E-01,7.542781E-01,6.944173E-01,6.309394E-01,5.658868E-01,5.011766E-01,4.384664E-01,3.790923E-01,3.240510E-01,2.740064E-01,2.293099E-01,1.900355E-01,1.560290E-01,1.269667E-01,1.024162E-01,8.189214E-02,6.490052E-02,5.096759E-02,3.965488E-02,3.056355E-02,2.333365E-02,1.764290E-02,1.320687E-02,9.779952E-03,7.155243E-03,5.162451E-03,3.663999E-03,2.550376E-03,1.735223E-03,1.150351E-03,7.411675E-04,4.632953E-04,2.806675E-04,1.646517E-04,9.343641E-05,5.120145E-05,7.088913E-01,6.557405E-01,5.999652E-01,5.426404E-01,4.848703E-01,4.277395E-01,3.722722E-01,3.193961E-01,2.699148E-01,2.244836E-01,1.835919E-01,1.475479E-01,1.164682E-01,9.027572E-02,6.871291E-02,5.137191E-02,3.774085E-02,2.725765E-02,1.936096E-02,1.352934E-02,9.304815E-03,6.302073E-03,4.207511E-03,2.772879E-03,1.806784E-03,1.165752E-03,7.454343E-04,4.722793E-04,2.959548E-04,1.828530E-04,1.108982E-04,6.568425E-05,3.778739E-05,2.100064E-05,1.121695E-05,5.730194E-06,2.787036E-06,1.285040E-06,5.593272E-07,2.288688E-07
-79.57000,43.20000,9.400108E-01,9.144204E-01,8.813879E-01,8.407641E-01,7.930619E-01,7.393868E-01,6.812562E-01,6.203902E-01,5.585349E-01,4.973297E-01,4.382081E-01,3.823268E-01,3.305302E-01,2.833481E-01,2.410190E-01,2.035315E-01,1.706788E-01,1.421238E-01,1.174646E-01,9.629049E-02,7.821833E-02,6.290656E-02,5.005173E-02,3.937650E-02,3.061806E-02,2.352236E-02,1.784522E-02,1.335794E-02,9.853278E-03,7.149361E-03,5.090674E-03,3.547057E-03,2.411087E-03,1.594304E-03,1.023256E-03,6.365717E-04,3.835643E-04,2.237308E-04,1.262252E-04,6.877244E-05,7.026376E-01,6.499452E-01,5.947695E-01,5.381376E-01,4.811079E-01,4.247276E-01,3.699926E-01,3.178115E-01,2.689748E-01,2.241290E-01,1.837560E-01,1.481568E-01,1.174406E-01,9.152374E-02,7.014462E-02,5.289589E-02,3.927224E-02,2.872424E-02,2.070768E-02,1.472024E-02,1.032228E-02,7.143940E-03,4.883191E-03,3.299355E-03,2.205118E-03,1.458313E-03,9.538827E-04,6.162234E-04,3.921864E-04,2.450550E-04,1.497130E-04,8.902549E-05,5.128586E-05,2.848990E-05,1.519262E-05,7.743474E-06,3.756461E-06,1.727357E-06,7.498624E-07,3.060567E-07
-79.57000,43.70000,9.524637E-01,9.304619E-01,9.007552E-01,8.625773E-01,8.158985E-01,7.615198E-01,7.009655E-01,6.362180E-01,5.694092E-01,5.025708E-01,4.374888E-01,3.756413E-01,3.181806E-01,2.659269E-01,2.193701E-01,1.786853E-01,1.437707E-01,1.143057E-01,8.981977E-02,6.975875E-02,5.354185E-02,4.060215E-02,3.041154E-02,2.249295E-02,1.642444E-02,1.183918E-02,8.423585E-03,5.914778E-03,4.097155E-03,2.797968E-03,1.881910E-03,1.245109E-03,8.091450E-04,5.156297E-04,3.216376E-04,1.960143E-04,1.164727E-04,6.733424E-05,3.778207E-05,2.052046E-05,7.106121E-01,6.569899E-01,6.006771E-01,5.427859E-01,4.844550E-01,4.267978E-01,3.708593E-01,3.175818E-01,2.677768E-01,2.221034E-01,1.810509E-01,1.449248E-01,1.138368E-01,8.770349E-02,6.625894E-02,4.908535E-02,3.565923E-02,2.540580E-02,1.775075E-02,1.216056E-02,8.167058E-03,5.377203E-03,3.472373E-03,2.201774E-03,1.373508E-03,8.451194E-04,5.143321E-04,3.103222E-04,1.858147E-04,1.103259E-04,6.476244E-05,3.740656E-05,2.113323E-05,1.160330E-05,6.152151E-06,3.131106E-06,1.521213E-06,7.019042E-07,3.060976E-07,1.255820E-07
-79.57000,44.12000,9.604223E-01,9.414351E-01,9.149461E-01,8.796688E-01,8.349307E-01,7.809171E-01,7.187277E-01,6.502219E-01,5.777352E-01,5.037824E-01,4.308252E-01,3.611076E-01,2.965240E-01,2.385033E-01,1.879261E-01,1.451060E-01,1.098487E-01,8.157053E-02,5.944293E-02,4.252718E-02,2.988017E-02,2.062529E-02,1.399247E-02,9.334668E-03,6.128278E-03,3.963361E-03,2.528563E-03,1.594075E-03,9.949063E-04,6.158098E-04,3.784385E-04,2.309227E-04,1.397489E-04,8.368640E-05,4.944797E-05,2.874557E-05,1.639688E-05,9.154171E-06,4.988554E-06,2.645129E-06,7.135413E-01,6.590605E-01,6.018596E-01,5.431129E-01,4.840012E-01,4.256593E-01,3.691373E-01,3.153729E-01,2.651699E-01,2.191811E-01,1.778935E-01,1.416138E-01,1.104570E-01,8.434307E-02,6.300598E-02,4.602240E-02,3.285643E-02,2.291465E-02,1.560010E-02,1.035608E-02,6.694026E-03,4.205753E-03,2.563596E-03,1.513355E-03,8.640294E-04,4.767994E-04,2.544202E-04,1.315226E-04,6.611546E-05,3.250519E-05,1.574542E-05,7.572767E-06,3.637116E-06,1.746941E-06,8.357234E-07,3.948121E-07,1.821900E-07,8.122545E-08,3.463794E-08,1.401103E-08
-79.55000,43.10000,9.376307E-01,9.114539E-01,8.779237E-01,8.369887E-01,7.892330E-01,7.357812E-01,6.781108E-01,6.178569E-01,5.566623E-01,4.960714E-01,4.374453E-01,3.818961E-01,3.302506E-01,2.830461E-01,2.405533E-01,2.028133E-01,1.696832E-01,1.408872E-01,1.160689E-01,9.483847E-02,7.680860E-02,6.161505E-02,4.892358E-02,3.842742E-02,2.984168E-02,2.289938E-02,1.735144E-02,1.296973E-02,9.550460E-03,6.916044E-03,4.914737E-03,3.418821E-03,2.321907E-03,1.535764E-03,9.872240E-04,6.158199E-04,3.723536E-04,2.180152E-04,1.234512E-04,6.747809E-05,7.001219E-01,6.472949E-01,5.920274E-01,5.353546E-01,4.783397E-01,4.220300E-01,3.674163E-01,3.153990E-01,2.667582E-01,2.221297E-01,1.819856E-01,1.466179E-01,1.161279E-01,9.042504E-02,6.924181E-02,5.216675E-02,3.869247E-02,2.826958E-02,2.035561E-02,1.445100E-02,1.011916E-02,6.993105E-03,4.773210E-03,3.220806E-03,2.150268E-03,1.420906E-03,9.289777E-04,6.000375E-04,3.819182E-04,2.386987E-04,1.458773E-04,8.677333E-05,5.000265E-05,2.778296E-05,1.481761E-05,7.552767E-06,3.663916E-06,1.684692E-06,7.312566E-07,2.984145E-07
-79.55000,44.47000,9.649361E-01,9.482580E-01,9.245536E-01,8.922142E-01,8.500248E-01,7.975092E-01,7.351820E-01,6.646178E-01,5.883079E-01,5.093440E-01,4.310121E-01,3.563798E-01,2.879526E-01,2.274512E-01,1.757417E-01,1.329128E-01,9.845265E-02,7.146304E-02,5.085552E-02,3.550138E-02,2.433063E-02,1.638951E-02,1.086813E-02,7.107829E-03,4.594296E-03,2.941279E-03,1.868962E-03,1.181024E-03,7.434257E-04,4.666903E-04,2.922179E-04,1.822819E-04,1.129693E-04,6.929623E-05,4.190055E-05,2.488297E-05,1.446965E-05,8.218092E-06,4.546705E-06,2.442726E-06,7.156084E-01,6.612187E-01,6.041238E-01,5.454862E-01,4.864683E-01,4.281836E-01,3.716636E-01,3.178338E-01,2.674952E-01,2.213071E-01,1.797712E-01,1.432141E-01,1.117725E-01,8.538576E-02,6.380376E-02,4.661303E-02,3.328170E-02,2.321493E-02,1.581042E-02,1.050393E-02,6.799079E-03,4.280995E-03,2.617235E-03,1.550715E-03,8.889615E-04,4.924485E-04,2.634861E-04,1.362541E-04,6.824663E-05,3.324680E-05,1.585185E-05,7.455861E-06,3.486642E-06,1.629361E-06,7.607494E-07,3.527063E-07,1.606780E-07,7.105325E-08,3.014689E-08,1.214959E-08
-79.47000,44.00000,9.600719E-01,9.408943E-01,9.142144E-01,8.788343E-01,8.342124E-01,7.806830E-01,7.194661E-01,6.524639E-01,5.819442E-01,5.102452E-01,4.395780E-01,3.719167E-01,3.089226E-01,2.518688E-01,2.015762E-01,1.583915E-01,1.222265E-01,9.264895E-02,6.899668E-02,5.048621E-02,3.630031E-02,2.565002E-02,1.781479E-02,1.216487E-02,8.170458E-03,5.400761E-03,3.516309E-03,2.257309E-03,1.430450E-03,8.957903E-04,5.547471E-04,3.397176E-04,2.055138E-04,1.225908E-04,7.193712E-05,4.142746E-05,2.336164E-05,1.287313E-05,6.915863E-06,3.612451E-06,7.159352E-01,6.618015E-01,6.048693E-01,5.463020E-01,4.872803E-01,4.289467E-01,3.723636E-01,3.184821E-01,2.681185E-01,2.219362E-01,1.804308E-01,1.439160E-01,1.125135E-01,8.614919E-02,6.456324E-02,4.733841E-02,3.394468E-02,2.379382E-02,1.629307E-02,1.088840E-02,7.092284E-03,4.495881E-03,2.769450E-03,1.655702E-03,9.600438E-04,5.400307E-04,2.951081E-04,1.571147E-04,8.184772E-05,4.194962E-05,2.127423E-05,1.072246E-05,5.378829E-06,2.679084E-06,1.316979E-06,6.336608E-07,2.957114E-07,1.326861E-07,5.679130E-08,2.302741E-08
-79.47000,44.05000,9.609140E-01,9.420901E-01,9.158108E-01,8.808215E-01,8.364998E-01,7.830919E-01,7.217461E-01,6.543312E-01,5.831323E-01,5.105521E-01,4.389003E-01,3.702627E-01,3.064047E-01,2.486792E-01,1.979522E-01,1.545804E-01,1.184554E-01,8.910353E-02,6.580958E-02,4.773485E-02,3.401161E-02,2.381029E-02,1.638205E-02,1.108124E-02,7.372648E-03,4.827749E-03,3.113984E-03,1.980635E-03,1.243800E-03,7.721474E-04,4.743329E-04,2.884479E-04,1.735590E-04,1.031868E-04,6.049184E-05,3.488174E-05,1.973358E-05,1.092373E-05,5.900306E-06,3.099906E-06,7.161654E-01,6.619607E-01,6.049649E-01,5.463446E-01,4.872809E-01,4.289142E-01,3.723034E-01,3.183962E-01,2.680069E-01,2.217985E-01,1.802676E-01,1.437298E-01,1.123092E-01,8.593367E-02,6.434490E-02,4.712593E-02,3.374605E-02,2.361535E-02,1.613879E-02,1.075990E-02,6.988954E-03,4.415483E-03,2.708774E-03,1.611185E-03,9.282376E-04,5.178773E-04,2.800631E-04,1.471578E-04,7.543383E-05,3.793465E-05,1.883641E-05,9.289589E-06,4.565331E-06,2.234023E-06,1.082982E-06,5.158031E-07,2.390501E-07,1.067902E-07,4.558968E-08,1.846210E-08
